11:21:37     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:21:40      60    0.00    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   86.87
11:21:40      61    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
11:21:40      62    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   98.02
11:21:40      63    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.96    0.00    4.04
11:21:40      64    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40      65    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40      66    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:21:40      67    0.00    0.00    2.04    0.00    0.00    0.00    0.00    2.04    0.00   95.92
11:21:40      68    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40      69    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40      70    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
11:21:40      71    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00
11:21:40      72    1.02    0.00    1.02    0.00    0.00    0.00    0.00   57.14    0.00   40.82
11:21:40      73    0.00    0.00   26.60    0.00    0.00    0.00    0.00   23.40    0.00   50.00
11:21:40      74    0.00    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   98.97
11:21:40      75    0.00    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   98.97
11:21:40      76    0.00    0.00    1.01    0.00    0.00    1.01    0.00   77.78    0.00   20.20
11:21:40      77    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
11:21:40      78    0.00    0.00   30.69    0.00    0.00    0.99    0.00   47.52    0.00   20.79
11:21:40      79    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.12    0.00   93.88
11:21:40      80    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40      81    0.00    0.00    1.01    1.01    0.00    1.01    0.00    0.00    0.00   96.97
11:21:40      82    0.00    0.00   27.27    0.00    0.00    0.00    0.00    0.00    0.00   72.73
11:21:40      83    0.00    0.00    6.12    4.08    0.00    0.00    0.00    0.00    0.00   89.80
11:21:40      84    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40      85    1.01    0.00    0.00    0.00    0.00    0.00    0.00   59.60    0.00   39.39
11:21:40      86    0.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
11:21:40      87    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
11:21:40      88    0.00    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   85.71
11:21:40      89    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40      90    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
11:21:40      91    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:21:40      92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40      93    0.00    0.00    0.00    0.00    0.00    0.00    0.00   50.51    0.00   49.49
11:21:40      94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40      95    0.98    0.00   32.35    0.00    0.00    0.00    0.00   15.69    0.00   50.98
11:21:40      96    1.03    0.00    2.06    2.06    0.00    0.00    0.00    1.03    0.00   93.81
11:21:40      97    1.02    0.00    5.10    0.00    0.00    0.00    0.00    1.02    0.00   92.86
11:21:40      98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00    0.00   99.00
11:21:40      99    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:21:40     100    0.00    0.00    0.00    0.00    0.00    2.00    0.00   85.00    0.00   13.00
11:21:40     101    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:21:40     102    1.01    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   91.92
11:21:40     103    0.99    0.00   19.80    0.00    0.00    0.00    0.00    0.00    0.00   79.21
11:21:40     104    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     105    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.08    0.00   95.92
11:21:40     106    0.00    0.00   32.32    0.00    0.00    0.00    0.00    0.00    0.00   67.68
11:21:40     107    0.00    0.00   61.62    0.00    0.00    0.00    0.00    6.06    0.00   32.32
11:21:40     108    1.00    0.00    0.00    0.00    0.00    0.00    0.00   26.00    0.00   73.00
11:21:40     109    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     110    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     111    0.00    0.00    7.00    1.00    0.00    0.00    0.00    0.00    0.00   92.00
11:21:40     112    0.00    0.00    0.00    0.00    0.00    1.00    0.00   99.00    0.00    0.00
11:21:40     113    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   98.00
11:21:40     114    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:21:40     115    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     116    0.00    0.00   21.78    0.00    0.00    0.99    0.00    7.92    0.00   69.31
11:21:40     117    0.00    0.00   45.45    0.00    0.00    0.00    0.00   25.25    0.00   29.29
11:21:40     118    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:21:40     119    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     120    1.03    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   97.94
11:21:40     121    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:21:40     122    0.00    0.00    0.00    0.00    0.00    1.01    0.00   64.65    0.00   34.34
11:21:40     123    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:21:40     124    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     125    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00    0.00    4.00
11:21:40     126    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     127    1.03    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   95.88
11:21:40     128    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
11:21:40     129    8.16    0.00    1.02    0.00    0.00    0.00    0.00    1.02    0.00   89.80
11:21:40     130    0.00    0.00   41.58    0.00    0.00    0.00    0.00    2.97    0.00   55.45
11:21:40     131    1.01    0.00   56.57    0.00    0.00    0.00    0.00    8.08    0.00   34.34
11:21:40     132    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.01    0.00   98.99
11:21:40     133    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:21:40     134    0.00    0.00    0.00    0.00    0.00    0.00    0.00   67.35    0.00   32.65
11:21:40     135    0.00    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   87.76
11:21:40     136   10.10    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   88.89
11:21:40     137    0.00    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   98.97
11:21:40     138    0.00    0.00    0.00    2.06    0.00    0.00    0.00    0.00    0.00   97.94
11:21:40     139    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
11:21:40     140    1.04    0.00    9.38    0.00    0.00    0.00    0.00    0.00    0.00   89.58
11:21:40     141    1.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.94
11:21:40     142    0.00    0.00    1.02    0.00    0.00    0.00    0.00    1.02    0.00   97.96
11:21:40     143    1.04    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   97.92
11:21:40     144    1.03    0.00    2.06    0.00    0.00    0.00    0.00    9.28    0.00   87.63
11:21:40     145    0.00    0.00   98.02    0.00    0.00    0.00    0.00    1.98    0.00    0.00
11:21:40     146    0.00    0.00    3.09    2.06    0.00    0.00    0.00    0.00    0.00   94.85
11:21:40     147    0.00    0.00    0.00    0.00    0.00    0.00    0.00   67.68    0.00   32.32
11:21:40     148    1.04    0.00    1.04    0.00    0.00    0.00    0.00    3.12    0.00   94.79
11:21:40     149    2.02    0.00    6.06    0.00    0.00    0.00    0.00    2.02    0.00   89.90
11:21:40     150    0.00    0.00    0.00    0.00    0.00    0.00    0.00   15.46    0.00   84.54
11:21:40     151    0.00    0.00    1.03    0.00    0.00    0.00    0.00    3.09    0.00   95.88
11:21:40     152    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
11:21:40     153    0.00    0.00    5.05    0.00    0.00    0.00    0.00    6.06    0.00   88.89
11:21:40     154    3.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
11:21:40     155    0.00    0.00    1.01    3.03    0.00    0.00    0.00    0.00    0.00   95.96
11:21:40     156    0.00    0.00    1.06    2.13    0.00    0.00    0.00    0.00    0.00   96.81
11:21:40     157    0.00    0.00    2.02    2.02    0.00    0.00    0.00    0.00    0.00   95.96
11:21:40     158    0.00    0.00   25.51    0.00    0.00    0.00    0.00    0.00    0.00   74.49
11:21:40     159    0.00    0.00   14.00    0.00    0.00    0.00    0.00   56.00    0.00   30.00
11:21:40     160    4.04    0.00   42.42    2.02    0.00    0.00    0.00    0.00    0.00   51.52
11:21:40     161    1.01    0.00   47.47    0.00    0.00    0.00    0.00   13.13    0.00   38.38
11:21:40     162    0.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   86.00
11:21:40     163    0.00    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   87.76
11:21:40     164    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     165    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00
11:21:40     166    1.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   97.00
11:21:40     167    0.00    0.00   86.00    0.00    0.00    0.00    0.00   12.00    0.00    2.00
11:21:40     168    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
11:21:40     169    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     170    0.00    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   98.97
11:21:40     171    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.25    0.00   91.75
11:21:40     172    1.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
11:21:40     173    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96
11:21:40     174   39.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   61.00
11:21:40     175    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:21:40     176    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:21:40     177    0.00    0.00    0.00    0.00    0.00    0.00    0.00   87.88    0.00   12.12
11:21:40     178    0.00    0.00   30.30    0.00    0.00    0.00    0.00   57.58    0.00   12.12
11:21:40     179    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
11:21:40     180    0.00    0.00    2.06    2.06    0.00    0.00    0.00    0.00    0.00   95.88
11:21:40     181    1.03    0.00    1.03    2.06    0.00    0.00    0.00    1.03    0.00   94.85
11:21:40     182    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
11:21:40     183    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     184    0.00    0.00   24.24    0.00    0.00    0.00    0.00   24.24    0.00   51.52
11:21:40     185    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
11:21:40     186    0.00    0.00   42.42    0.00    0.00    0.00    0.00    0.00    0.00   57.58
11:21:40     187    0.00    0.00   35.35    0.00    0.00    0.00    0.00    1.01    0.00   63.64
11:21:40     188    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     189    0.00    0.00    8.08    0.00    0.00    0.00    0.00    1.01    0.00   90.91
11:21:40     190    1.02    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   96.94
11:21:40     191    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
11:21:40     192    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00    0.00    0.00
11:21:40     193    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     194    0.00    0.00   10.89    2.97    0.00    0.00    0.00    0.00    0.00   86.14
11:21:40     195    0.00    0.00   87.13    0.00    0.00    0.00    0.00    1.98    0.00   10.89
11:21:40     196    1.00    0.00   90.00    0.00    0.00    0.00    0.00    9.00    0.00    0.00
11:21:40     197    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     198    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
11:21:40     199    0.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
11:21:40     200    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     201    0.00    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00   75.00
11:21:40     202    0.00    0.00    0.00    0.00    0.00    0.00    0.00   22.22    0.00   77.78
11:21:40     203    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
11:21:40     204    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00    0.00    2.00
11:21:40     205    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
11:21:40     206    0.00    0.00    9.09    0.00    0.00    0.00    0.00   80.81    0.00   10.10
11:21:40     207    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     208    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     209    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:21:40     210    0.00    0.00   45.00    0.00    0.00    0.00    0.00   21.00    0.00   34.00
11:21:40     211    1.01    0.00   21.21    0.00    0.00    0.00    0.00    0.00    0.00   77.78
11:21:40     212    0.00    0.00   77.23    0.00    0.00    0.00    0.00    2.97    0.00   19.80
11:21:40     213    0.00    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00   75.00
11:21:40     214    0.00    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   97.94
11:21:40     215    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
11:21:40     216    0.00    0.00   60.00    0.00    0.00    0.00    0.00   35.00    0.00    5.00
11:21:40     217    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     218    0.99    0.00    0.99    0.99    0.00    0.00    0.00   33.66    0.00   63.37
11:21:40     219    0.00    0.00    4.12    0.00    0.00    0.00    0.00    5.15    0.00   90.72
11:21:40     220    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     221    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00
11:21:40     222    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     223    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00
11:21:40     224    0.00    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   97.92
11:21:40     225    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
11:21:40     226    0.00    0.00   33.67    0.00    0.00    0.00    0.00   55.10    0.00   11.22
11:21:40     227    1.00    0.00    1.00    1.00    0.00    0.00    0.00    3.00    0.00   94.00
11:21:40     228    0.00    0.00    4.04    0.00    0.00    0.00    0.00   38.38    0.00   57.58
11:21:40     229    0.00    0.00    0.00    0.00    0.00    0.00    0.00   63.27    0.00   36.73
11:21:40     230    1.05    0.00    8.42    0.00    0.00    0.00    0.00    1.05    0.00   89.47
11:21:40     231    0.00    0.00    2.06    0.00    0.00    0.00    0.00    2.06    0.00   95.88
11:21:40     232    0.00    0.00   78.00    0.00    0.00    0.00    0.00    9.00    0.00   13.00
11:21:40     233    0.00    0.00   14.29    3.06    0.00    0.00    0.00    0.00    0.00   82.65
11:21:40     234    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
11:21:40     235    0.00    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   96.91
11:21:40     236    0.99    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   96.04
11:21:40     237    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
11:21:40     238    0.00    0.00    1.98    0.99    0.00    0.00    0.00    0.99    0.00   96.04
11:21:40     239    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01    0.00    0.99
11:21:40     240    0.00    0.00    5.88    0.00    0.00    0.00    0.00    3.92    0.00   90.20
11:21:40     241    0.00    0.00   10.48    0.00    0.00    0.00    0.00    9.52    0.00   80.00
11:21:40     242    0.00    0.00    0.99    0.00    0.00    0.00    0.00    1.98    0.00   97.03
11:21:40     243    0.99    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00   97.03
11:21:40     244    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
11:21:40     245    0.00    0.00   27.72    0.00    0.00    0.00    0.00    0.00    0.00   72.28
11:21:40     246    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00
11:21:40     247    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:40     248    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:21:40     249    0.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
11:21:40     250    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00
11:21:40     251    1.03    0.00    0.00    0.00    0.00    0.00    0.00   15.46    0.00   83.51
11:21:40     252    0.00    0.00    1.00    0.00    0.00    0.00    0.00    1.00    0.00   98.00
11:21:40     253    0.00    0.00    0.00    2.02    0.00    0.00    0.00   21.21    0.00   76.77
11:21:40     254    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00
11:21:40     255    0.00    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   92.93

11:21:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:21:41     all    0.31    0.00   10.21    0.09    0.00    0.10    0.00   17.65    0.00   71.56
11:21:41       0    0.00    0.00   28.24    1.18    0.00    0.00    0.00    0.00    0.00   70.59
11:21:41       1    0.00    0.00    1.01    1.01    0.00    0.00    0.00   48.48    0.00   49.49
11:21:41       2    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   95.83
11:21:41       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00   47.92    0.00   52.08
11:21:41       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    9.28    0.00   90.72
11:21:41       5    0.00    0.00   19.19    0.00    0.00    1.01    0.00   57.58    0.00   22.22
11:21:41       6    0.00    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   92.86
11:21:41       7    0.00    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   92.78
11:21:41       8    1.00    0.00    0.00    0.00    0.00    2.00    0.00   97.00    0.00    0.00
11:21:41       9    0.00    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   97.98
11:21:41      10    0.00    0.00    3.06    0.00    0.00    0.00    0.00   35.71    0.00   61.22
11:21:41      11    0.99    0.00    4.95    0.00    0.00   10.89    0.00    0.99    0.00   82.18
11:21:41      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41      13    1.00    0.00   27.00    0.00    0.00    1.00    0.00   45.00    0.00   26.00
11:21:41      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00   22.00    0.00   78.00
11:21:41      15    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:21:41      16    0.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
11:21:41      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00
11:21:41      18    0.00    0.00    1.03    0.00    0.00    0.00    0.00   28.87    0.00   70.10
11:21:41      19    0.00    0.00   24.49    0.00    0.00    0.00    0.00    0.00    0.00   75.51
11:21:41      20    0.00    0.00   84.21    0.00    0.00    1.05    0.00    3.16    0.00   11.58
11:21:41      21    0.00    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   88.78
11:21:41      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41      23    0.00    0.00   48.48    0.00    0.00    0.00    0.00   50.51    0.00    1.01
11:21:41      24    0.00    0.00    1.04    0.00    0.00    0.00    0.00   14.58    0.00   84.38
11:21:41      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   77.78    0.00   22.22
11:21:41      26    0.00    0.00   26.88    0.00    0.00    0.00    0.00    4.30    0.00   68.82
11:21:41      27    0.00    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   98.94
11:21:41      28    0.00    0.00    5.00    0.00    0.00    0.00    0.00   95.00    0.00    0.00
11:21:41      29    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:21:41      30    1.00    0.00   13.00    0.00    0.00    0.00    0.00   44.00    0.00   42.00
11:21:41      31    0.00    0.00    2.04    0.00    0.00    0.00    0.00    6.12    0.00   91.84
11:21:41      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41      33    0.00    0.00   13.86    0.00    0.00    0.00    0.00   85.15    0.00    0.99
11:21:41      34    1.01    0.00   42.42    0.00    0.00    0.00    0.00   39.39    0.00   17.17
11:21:41      35    0.00    0.00   17.00    1.00    0.00    0.00    0.00    0.00    0.00   82.00
11:21:41      36    0.00    0.00    7.29    1.04    0.00    0.00    0.00   12.50    0.00   79.17
11:21:41      37    0.00    0.00   15.96    0.00    0.00    0.00    0.00   13.83    0.00   70.21
11:21:41      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41      39    0.00    0.00   54.55    0.00    0.00    0.00    0.00   45.45    0.00    0.00
11:21:41      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41      41    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:21:41      42    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
11:21:41      43    0.00    0.00   58.16    0.00    0.00    0.00    0.00    4.08    0.00   37.76
11:21:41      44    0.00    0.00    0.00    0.00    0.00    2.00    0.00   41.00    0.00   57.00
11:21:41      45    1.02    0.00    1.02    0.00    0.00    0.00    0.00   61.22    0.00   36.73
11:21:41      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00
11:21:41      48    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
11:21:41      49    0.00    0.00   44.33    1.03    0.00    0.00    0.00   29.90    0.00   24.74
11:21:41      50    0.00    0.00    0.00    0.00    0.00    0.00    0.00   29.29    0.00   70.71
11:21:41      51    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
11:21:41      52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41      53    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00
11:21:41      54    0.99    0.00   12.87    0.00    0.00    0.00    0.00    1.98    0.00   84.16
11:21:41      55    1.01    0.00    1.01    0.00    0.00    0.00    0.00   55.56    0.00   42.42
11:21:41      56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41      57    0.00    0.00   15.15    0.00    0.00    0.00    0.00   84.85    0.00    0.00
11:21:41      58    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
11:21:41      59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.03    0.00   98.97
11:21:41      60    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   96.94
11:21:41      61    0.00    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   96.88
11:21:41      62    3.03    0.00    6.06    0.00    0.00    0.00    0.00    9.09    0.00   81.82
11:21:41      63    0.00    0.00   12.00    0.00    0.00    0.00    0.00   49.00    0.00   39.00
11:21:41      64    0.99    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   98.02
11:21:41      65    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:21:41      66    0.00    0.00    1.05    0.00    0.00    1.05    0.00    1.05    0.00   96.84
11:21:41      67    1.03    0.00    4.12    0.00    0.00    0.00    0.00    4.12    0.00   90.72
11:21:41      68    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
11:21:41      69    0.00    0.00    0.00    0.00    0.00    1.01    0.00    0.00    0.00   98.99
11:21:41      70    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41      71    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00
11:21:41      72    0.00    0.00    7.00    0.00    0.00    0.00    0.00   40.00    0.00   53.00
11:21:41      73    0.99    0.00    4.95    0.00    0.00    0.00    0.00   13.86    0.00   80.20
11:21:41      74    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
11:21:41      75    0.00    0.00    4.08    0.00    0.00    1.02    0.00    1.02    0.00   93.88
11:21:41      76    0.00    0.00    8.08    0.00    0.00    0.00    0.00   20.20    0.00   71.72
11:21:41      77    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:21:41      78    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:21:41      79    0.00    0.00   12.37    0.00    0.00    0.00    0.00    6.19    0.00   81.44
11:21:41      80    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
11:21:41      81    0.00    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   86.87
11:21:41      82    0.00    0.00   11.88    0.00    0.00    0.00    0.00    0.00    0.00   88.12
11:21:41      83    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
11:21:41      84    0.00    0.00    6.06    0.00    0.00    0.00    0.00   21.21    0.00   72.73
11:21:41      85    0.00    0.00    3.09    0.00    0.00    0.00    0.00   11.34    0.00   85.57
11:21:41      86    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
11:21:41      87    0.00    0.00   26.53    0.00    0.00    0.00    0.00    0.00    0.00   73.47
11:21:41      88    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
11:21:41      89    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
11:21:41      90    0.00    0.00    1.01    0.00    0.00    0.00    0.00    1.01    0.00   97.98
11:21:41      91    0.00    0.00    2.04    1.02    0.00    0.00    0.00    0.00    0.00   96.94
